ACARA ID,School Name,Suburb,Postcode,Type,Geolocation,Latitude,Longitude,BE Score,School Sector,Campus Type,Governing Body,Year Range,ICSEA,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English (%)
43892,Wollondilly Anglican College,Tahmoor,2573,Combined,Inner Regional,-34.2279,150.591,93,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1060,12,25,34,30,70,67.7,25,21.6,987,553,434,987,2,4
43893,Brightwaters Christian College,Brightwaters,2264,Primary,Major Cities,-33.1132,151.543,,Independent,School Single Entity,Christian Schools Australia,K-6,1005,24,50,17,9,3,1.8,3,1,27,12,15,27,0,0
43894,Nepean Christian School,Mulgoa,2745,Combined,Major Cities,-33.8296,150.655,87,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,,,,,,37,33.6,21,15.5,461,217,244,461,2,0
43896,Northcross Christian School,Ryde,2112,Primary,Major Cities,-33.8056,151.111,100,Independent,School Single Entity,Christian Schools Australia,K-6,1176,1,4,17,78,30,23.9,17,8.8,357,176,181,357,0,62
43897,Mountain View Adventist College,Doonside,2767,Combined,Major Cities,-33.7685,150.872,79,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1015,27,29,28,16,46,44.1,33,22.1,672,339,333,672,3,60
43898,Medowie Christian School,Medowie,2318,Combined,Inner Regional,-32.7376,151.85,80,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1012,26,32,27,15,43,38.8,28,18.5,451,209,242,451,5,6
43899,Italian Bilingual School,Meadowbank,2114,Primary,Major Cities,-33.8864,151.158,97,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-6,1134,2,6,27,65,13,10,4,3,90,49,41,90,2,23
43900,Korowal School,Hazelbrook,2779,Combined,Major Cities,-33.71135,150.448,,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1075,8,21,35,36,27,22.1,16,9.8,225,102,123,225,4,8
43901,Shellharbour Anglican College,Dunmore,2529,Combined,Inner Regional,-34.594,150.848,89,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1100,6,17,32,44,54,49.6,14,12.6,667,329,338,667,0,10
43903,Richmond Christian College,Ballina,2478,Combined,Inner Regional,-28.8478,153.545,85,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1040,17,26,34,23,22,18.8,8,5.9,218,123,95,218,5,11
43904,Trinity Anglican College - Albury,Thurgoona,2640,Combined,Inner Regional,-36.0312,146.985,,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1136,1,2,25,71,76,67.8,39,35.8,1122,596,526,1122,2,2
43905,Tambelin Independent School,Goulburn,2580,Primary,Inner Regional,-34.7495,149.726,,Independent,School Single Entity,Association of Independent Schools of New South Wales,1-6,1080,4,21,43,32,3,1.4,2,1.1,19,10,9,19,0,0
43913,Meriden School,Strathfield,2135,Combined,Major Cities,-33.8743,151.09,99,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1171,1,5,18,76,140,130.7,91,73.7,1276,1276,0,1276,1,73
43914,Danebank - An Anglican School for Girls,Hurstville,2220,Combined,Major Cities,-33.9612,151.102,,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1138,2,8,27,63,99,83.9,61,41.4,931,931,0,931,0,47
43917,St Paul's Lutheran Primary School,Henty,2658,Primary,Inner Regional,-35.5172,147.029,,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-6,997,20,38,35,8,4,3.2,4,1.3,37,17,20,37,14,0
43918,Yanginanook School,Belrose,2085,Combined,Major Cities,-33.7124,151.214,,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-7,1087,13,15,24,49,6,3.3,3,1,37,23,14,37,8,13
43919,Al Amanah College,Liverpool,2170,Combined,Major Cities,-33.929,150.922,,Independent,School Head Campus,Association of Independent Schools of New South Wales,K-12,1013,31,26,27,16,74,69.7,24,21.8,890,435,455,890,0,97
43920,Kambala,Rose Bay,2029,Combined,Major Cities,-33.8656,151.272,99,Independent,School Head Campus,Association of Independent Schools of New South Wales,K-12,1140,1,3,16,80,121,109.6,83,63.7,972,972,0,972,1,6
43921,Port Macquarie Adventist School,Port Macquarie,2444,Primary,Inner Regional,-31.4675,152.899,78,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-6,958,40,22,20,18,12,9.6,4,2.9,88,43,45,88,26,3
43922,Montessori East,Bondi,2026,Primary,Major Cities,-33.893,151.264,,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-6,1189,0,2,13,85,6,5,21,12,101,46,55,101,0,18
43923,The Scots School Albury,Albury,2640,Combined,Inner Regional,-36.0729,146.927,95,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1135,3,9,26,62,54,47.6,36,28.9,437,224,213,436.9,0,10
43924,Southern Highlands Christian School,Bowral,2576,Combined,Inner Regional,-34.5037,150.44,92,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1061,13,28,31,28,37,30.3,16,12,363,179,184,362.1,2,6
43926,St Euphemia College,Bankstown,2200,Combined,Major Cities,-33.9187,151.039,85,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,,,,,,62,53.9,11,8.8,600,286,314,600,0,19
43928,St George Christian School,Hurstville,2220,Combined,Major Cities,-33.9723,151.111,99,Independent,School Head Campus,Association of Independent Schools of New South Wales,K-12,1143,1,10,25,63,84,66.9,46,31.3,785,338,447,785,1,39
43929,William Carey Christian School,Prestons,2170,Combined,Major Cities,-33.949,150.851,94,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1090,7,19,33,40,111,98.2,76,51.4,1139,553,586,1139,1,55
43930,St Peter's Anglican Primary School,Campbelltown,2560,Primary,Major Cities,-34.0669,150.818,91,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-6,1103,5,18,32,45,43,34.4,26,17,480,229,251,480,0,39
43931,St Philip's Christian College - Waratah,Waratah,2298,Combined,Major Cities,-32.9042,151.723,,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1111,3,12,30,54,111,96.2,61,39.1,1304,640,664,1304,1,7
43934,International Grammar School,Ultimo,2007,Combined,Major Cities,-33.8817,151.195,99,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1167,1,5,18,76,114,107,43,37.6,1186,544,642,1186,2,33
43935,Wyong Christian Community School,Wyong,2259,Combined,Major Cities,-33.2775,151.415,86,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1046,16,29,32,23,58,53.9,28,21.3,736,379,357,736,1,4
43936,Macarthur Adventist College,Macquarie Fields,2564,Combined,Major Cities,-33.9835,150.885,77,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1018,24,30,30,16,47,41.2,20,13.4,608,301,307,608,5,76
43937,Australian Islamic College of Sydney,Mount Druitt,2770,Combined,Major Cities,-33.759,150.83,92,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1046,23,20,29,27,78,75.7,17,17,1182,585,597,1182,0,98
43938,Penrith Anglican College,Orchard Hills,2748,Combined,Major Cities,-33.79538,150.7075,91,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1095,5,19,34,42,90,83,39,32.5,971,457,514,971,2,14
43939,Ravenswood School for Girls,Gordon,2072,Combined,Major Cities,-33.76,151.156,99,Independent,School Head Campus,Association of Independent Schools of New South Wales,K-12,1177,0,4,17,79,158,144,91,78.3,1268,1268,0,1268,0,26
43940,"Australian International Academy, Sydney, Strathfield Campus",Strathfield,2135,Combined,Major Cities,-33.8929,151.089,,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1083,12,18,30,40,43,42.3,10,10,452,207,245,452,0,100
43941,SCEGGS Darlinghurst,Darlinghurst,2010,Combined,Major Cities,-33.876,151.219,,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1207,1,1,10,88,129,116.3,59,52.9,930,930,0,930,1,16
43942,Toronto Adventist School,Toronto,2283,Primary,Major Cities,-33.0286,151.565,,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-6,1087,6,12,35,46,5,2.9,1,0.4,28,13,15,28,7,0
43943,Arkana College,Kingsgrove,2208,Primary,Major Cities,-33.9499,151.099,100,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-6,1116,5,16,29,51,19,15,3,2.9,207,118,89,207,2,83
43944,The Illawarra Grammar School,Wollongong West,2500,Combined,Major Cities,-34.4281,150.871,98,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1156,2,7,20,71,97,89.5,48,43.1,777,371,406,777,2,19
43945,Central Coast Grammar School,Erina Heights,2260,Combined,Major Cities,-33.4257,151.399,99,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1151,2,8,24,66,119,112.8,60,49.7,1282,640,642,1281.2,1,14
43946,Al Zahra College,Arncliffe,2205,Combined,Major Cities,-33.9337,151.148,90,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1014,29,31,25,15,47,43.1,8,6.3,472,243,229,472,0,91
43947,Wycliffe Christian School,Warrimoo,2774,Combined,Major Cities,-33.7207,150.615,96,Independent,School Single Entity,Christian Education National,K-12,1117,3,12,34,51,36,29.1,17,10,328,142,186,328,0,2
43948,Lutheran School Wagga Wagga,Wagga Wagga,2650,Primary,Inner Regional,-35.1539,147.3621,,Independent,School Single Entity,Lutheran Education South Eastern Region,K-6,1114,4,14,31,51,22,19.2,15,10.3,347,159,188,347,1,16
43949,Macarthur Anglican School,Cobbitty,2570,Combined,Major Cities,-34.0138,150.719,96,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1118,5,11,31,53,79,72.4,44,31.8,848,438,410,848,1,21
43950,Rissalah College,Lakemba,2195,Combined,Major Cities,-33.9148,151.073,88,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-6,1044,19,25,35,21,29,28.6,20,18.1,542,279,263,542,0,98
43951,Heritage College Lake Macquarie,Morisset,2264,Combined,Major Cities,-33.09854,151.50746,86,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1011,25,39,27,10,26,20,9,5.1,253,114,139,253,4,0
43952,Al-Faisal College,Auburn,2144,Combined,Major Cities,-33.8548,151.032,98,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1056,18,23,30,29,146,140.8,30,28,2200,1148,1052,2200,0,93
43953,Ascham School,Edgecliff,2027,Combined,Major Cities,-33.8787,151.237,99,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1135,2,11,31,55,143,127.1,99,84.1,1181,1181,0,1181,1,15
43954,St Peter's Anglican College - Broulee,Broulee,2537,Combined,Inner Regional,-35.844,150.17,94,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1067,9,27,34,31,38,31.6,15,10.7,365,174,191,365,2,3
43956,Elonera Montessori School,Mount Ousley,2519,Combined,Major Cities,-34.403,150.889,89,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1128,2,9,28,60,19,15.1,14,11,155,71,84,155,2,12
43957,Emanuel School,Randwick,2031,Combined,Major Cities,-33.907,151.244,99,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1183,1,4,16,80,91,83.2,57,39.2,829,400,429,829,0,10
43958,Al Noori Muslim School,Greenacre,2190,Primary,Major Cities,-33.9118,151.05,99,Independent,School Head Campus,Association of Independent Schools of New South Wales,K-12,1089,11,19,30,40,141,129.2,30,21.3,1851,999,852,1851,0,97
43960,Arndell Anglican College,Oakville,2765,Combined,Major Cities,-33.6201,150.85,82,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1042,13,31,33,23,99,92.9,39,29.3,1160,573,587,1160,3,3
43961,Berowra Christian School,Berowra,2081,Primary,Major Cities,-33.6213,151.147,,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-6,1082,5,22,39,34,8,4.6,4,1.9,50,20,30,50,0,18
43962,Bethel Christian School,Mount Druitt,2770,Combined,Major Cities,-33.7751,150.811,90,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,991,37,29,24,9,24,20.2,12,9.1,260,129,131,260,2,64
43963,Bishop Druitt College,Coffs Harbour,2450,Combined,Inner Regional,-30.3085,153.085,89,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1068,9,17,31,43,84,75.6,46,36.9,1013,503,510,1013,4,10
43964,Blue Mountains Grammar School,Wentworth Falls,2782,Combined,Major Cities,-33.7085,150.371,93,Independent,School Head Campus,Association of Independent Schools of New South Wales,K-12,1127,1,13,32,54,64,57.1,32,20.6,542,259,283,542,0,7
43965,Parkes Christian School,Parkes,2870,Combined,Outer Regional,-33.1211,148.152,84,Independent,School Single Entity,Christian Schools Australia,K-12,997,31,30,25,14,24,22.4,14,9,217,109,108,217,7,2
43967,Coffs Harbour Bible Church School,Toormina,2452,Combined,Inner Regional,-30.3421,153.09,,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-10,1082,16,11,31,42,9,4.5,5,2.5,25,12,13,25,0,0
43968,Burrabadine Christian Community School,Dubbo,2830,Primary,Outer Regional,-32.1969,148.535,,Independent,School Single Entity,Christian Schools Australia,K-6,1025,18,25,31,26,6,2.5,5,1.9,29,10,19,29,14,15
43970,Mountains Christian College,Blackheath,2785,Combined,Inner Regional,-33.629,150.279,71,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1014,26,31,27,16,20,15.8,11,6.7,189,80,109,189,5,11
43971,St Philip's Christian College - Gosford,Narara,2250,Combined,Major Cities,-33.4083,151.333,,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1058,9,20,38,33,50,45.1,32,21.3,580,264,316,580,3,10
43972,Green Point Christian College,Green Point,2251,Combined,Major Cities,-33.4504,151.363,94,Independent,School Single Entity,Christian Schools Australia,K-12,1101,5,17,32,46,84,72.1,50,37.1,960,520,440,959.5,2,8
43973,Galstaun College,Ingleside,2101,Combined,Major Cities,-33.6787,151.265,91,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,,,,,,28,24.4,11,7.5,306,148,158,306,0,61
43974,Hawkesbury Independent School,Kurrajong,2758,Primary,Inner Regional,-33.5267,150.692,94,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-6,1061,12,24,36,29,4,4,1,0.6,51,24,27,51,2,0
43976,Arden Anglican School,Beecroft,2119,Primary,Major Cities,-33.7467,151.065,99,Independent,School Head Campus,Association of Independent Schools of New South Wales,K-12,1128,3,13,28,56,73,67.4,47,33.3,859,377,482,859,0,53
43977,Hunter Valley Grammar School,Ashtonfield,2323,Combined,Major Cities,-32.7683,151.597,94,Independent,School Head Campus,Association of Independent Schools of New South Wales,K-12,1098,4,13,29,55,104,100.4,62,54,1089,546,543,1089,3,4
43978,Inaburra School,Bangor,2234,Combined,Major Cities,-34.0146,151.026,95,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1120,3,13,31,53,110,92.9,60,40.3,1086,547,539,1085.5,0,17
43979,John Colet School,Belrose,2085,Primary,Major Cities,-33.7229,151.214,100,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-6,1211,0,2,11,87,22,18.5,28,14.6,228,111,117,228,0,44
43980,Malek Fahd Islamic School,Greenacre,2190,Combined,Major Cities,-33.8912,151.06,93,Independent,School Head Campus,Association of Independent Schools of New South Wales,K-12,1064,13,23,35,29,222,201.2,53,49,2730,1381,1349,2730,0,97
43981,Nowra Christian School,Nowra,2541,Combined,Inner Regional,-34.9045,150.616,85,Independent,School Single Entity,Association of Independent Schools of New South Wales,K-12,1035,15,30,33,22,44,32.8,33,19,413,203,210,413,3,4
43982,Inner Sydney Montessori School,Balmain,2041,Primary,Major Cities,-33.8591,151.185,95,Independent,School Head Campus,Association of Independent Schools of New South Wales,K-6,1168,0,6,19,75,17,11.4,54,26.3,185,87,98,185,0,6
43983,St Mary and St Mina's Coptic Orthodox College,Bexley,2207,Primary,Major Cities,-33.9461,151.127,81,Independent,School Head Campus,Association of Independent Schools of New South Wales,K-12,1066,11,18,33,37,25,20.8,5,3.5,254,113,141,254,0,27
