Location,School Name,Type,Latitude,Longitude,Better Education Score
New South Wales,St Mary's Catholic Primary School,Primary,-33.2686,151.559,92
New South Wales,All Saints College (St Peter's Campus),Secondary,-32.7343,151.559,86
New South Wales,BolWestern Australiarra Public School,Primary,-32.7074,151.571,86
New South Wales,St Brigid's Catholic College,Secondary,-33.1868,151.574,79
New South Wales,Lake Munmorah High School,Secondary,-33.1883,151.57489,67
New South Wales,Lake Munmorah Public School,Primary,-33.18871,151.576,76
New South Wales,Biraban Public School,Primary,-33.0084,151.576,72
New South Wales,St Brendan's Catholic Primary School,Primary,-33.18752,151.57615,80
New South Wales,Blackalls Park Public School,Primary,-32.9984,151.578,80
New South Wales,Vacy Public School,Primary,-32.5422,151.578,73
New South Wales,West Western Australiallsend Public School,Primary,-32.9046,151.581,80
New South Wales,Arcadia Vale Public School,Primary,-33.0602,151.582,87
New South Wales,St Joseph's Primary School,Primary,-33.0266,151.582,84
New South Wales,GWestern Australiandalan Public School,Primary,-33.1355,151.582,72
New South Wales,West Western Australiallsend High School,Secondary,-32.9109,151.582,74
New South Wales,Toronto High School,Secondary,-33.0088,151.582,77
New South Wales,Charlton Christian College,Primary,-32.9899,151.583,93
New South Wales,Charlton Christian College,Secondary,-32.9899,151.583,85
New South Wales,St Joseph's Primary School,Primary,-32.7499,151.585,90
New South Wales,St Joseph's Primary School,Primary,-32.7499,151.585,89
New South Wales,Maitland East Public School,Primary,-32.749,151.585,77
New South Wales,St Joseph's Primary School,Primary,-32.7499,151.585,76
New South Wales,St Joseph's Primary School,Primary,-32.7499,151.585,75
New South Wales,Rathmines Public School,Primary,-33.0426,151.59,88
New South Wales,Western Australiangi Western Australiangi Public School,Primary,-33.0717,151.592,80
New South Wales,Maitland Grossmann High School,Secondary,-32.7435,151.592,79
New South Wales,Barnsley Public School,Primary,-32.9331,151.595,83
New South Wales,Toronto Public School,Primary,-33.0083,151.595,73
New South Wales,Hunter Valley Grammar School,Primary,-32.7683,151.597,94
New South Wales,Maitland High School,Secondary,-32.7474,151.597,75
New South Wales,Hunter Valley Grammar School,Secondary,-32.7683,151.597,92
New South Wales,Ashtonfield Public School,Primary,-32.7724,151.601,84
New South Wales,Linuwel School Ltd,Secondary,-32.7367,151.601,81
New South Wales,Fennell Bay Public School,Primary,-32.9917,151.602,70
New South Wales,Emmaville Central School,Primary,-29.4462,151.602,68
New South Wales,Emmaville Central School,Secondary,-29.4462,151.602,68
New South Wales,Iona Public School,Primary,-32.6651,151.604,83
New South Wales,Western Australialcha Central School,Primary,-30.9818,151.604,77
New South Wales,Western Australialcha Central School,Secondary,-30.9818,151.604,71
New South Wales,Nords Wharf Public School,Primary,-33.1358,151.605,80
New South Wales,Tenambit Public School,Primary,-32.7425,151.605,69
New South Wales,Teralba Public School,Primary,-32.9625,151.606,76
New South Wales,Largs Public School,Primary,-32.7003,151.606,69
New South Wales,St Paul's Catholic College,Secondary,-32.9758,151.607,84
New South Wales,Maitland Christian School,Primary,-32.7666,151.608,89
New South Wales,Maitland Christian School,Secondary,-32.7666,151.608,91
New South Wales,Edgeworth Heights Public School,Primary,-32.9244,151.609,74
New South Wales,Coal Point Public School,Primary,-33.0408,151.611,94
New South Wales,Paterson Public School,Primary,-32.6023,151.612,86
New South Wales,St Benedict's Primary School,Primary,-32.9232,151.612,81
New South Wales,Booragul Public School,Primary,-32.9739,151.612,72
New South Wales,Metford Public School,Primary,-32.7651,151.613,68
New South Wales,Lake Macquarie High School,Secondary,-32.9756,151.614,68
New South Wales,Black Hill Public School,Primary,-32.8385,151.617,86
New South Wales,Minmi Public School,Primary,-32.8761,151.617,74
New South Wales,Edgeworth Public School,Primary,-32.9229,151.62,74
New South Wales,Speers Point Public School,Primary,-32.9589,151.622,68
New South Wales,Boolaroo Public School,Primary,-32.9512,151.623,75
New South Wales,Morpeth Public School,Primary,-32.7257,151.632,80
New South Wales,SWestern Australiansea Public School,Primary,-33.083,151.633,75
New South Wales,St Aloysius Catholic Primary School,Primary,-32.7551,151.634,82
New South Wales,Martins Gully Public School,Primary,-30.5239,151.637,73
New South Wales,Caves Beach Public School,Primary,-33.1032,151.638,86
New South Wales,Thornton Public School,Primary,-32.7794,151.639,72
New South Wales,New England Girls' School,Primary,-30.5193,151.64,80
New South Wales,SWestern Australiansea High School,Secondary,-33.1042,151.64,80
New South Wales,New England Girls' School,Secondary,-30.5193,151.64,82
New South Wales,Biddabah Public School,Primary,-32.9661,151.642,87
New South Wales,Eleebana Public School,Primary,-32.9905,151.643,95
New South Wales,Valentine Public School,Primary,-33.0091,151.643,92
New South Wales,St Patrick's Primary School,Primary,-33.0971,151.643,89
New South Wales,St Patrick's Primary School,Primary,-33.0971,151.643,83
New South Wales,Glendale Technology High School,Secondary,-32.9259,151.643,74
New South Wales,Holy Cross Primary School,Primary,-32.9271,151.644,81
New South Wales,Bishop Tyrrell Anglican College,Primary,-32.8734,151.646,95
New South Wales,Bishop Tyrrell Anglican College,Secondary,-32.8734,151.646,85
New South Wales,Pelican Flat Public School,Primary,-33.0743,151.648,74
New South Wales,St Mary's Primary School,Primary,-32.9759,151.649,96
New South Wales,Western Australiarners Bay Public School,Primary,-32.98,151.649,78
New South Wales,Marks Point Public School,Primary,-33.0576,151.65,76
New South Wales,Glendore Public School,Primary,-32.8739,151.651,79
New South Wales,Hinton Public School,Primary,-32.7167,151.651,77
New South Wales,Drummond Memorial Public School,Primary,-30.5115,151.651,68
New South Wales,Macquarie College,Primary,-32.92235,151.652,94
New South Wales,Macquarie College,Secondary,-32.92235,151.652,95
New South Wales,Beresfield Public School,Primary,-32.8036,151.653,81
New South Wales,Blacksmiths Public School,Primary,-33.0722,151.654,84
New South Wales,Glendale East Public School,Primary,-32.9276,151.654,79
New South Wales,Western Australiarners Bay High School,Secondary,-32.9677,151.654,86
New South Wales,Sandon Public School,Primary,-30.4971,151.656,71
New South Wales,Cardiff Public School,Primary,-32.9458,151.658,87
New South Wales,Maryland Public School,Primary,-32.8818,151.658,82
New South Wales,Francis GreenWestern Australiay High School,Secondary,-32.797,151.661,69
New South Wales,St Francis Xavier's Primary School,Primary,-33.0378,151.662,88
New South Wales,Belmont Public School,Primary,-33.0301,151.662,82
New South Wales,Our Lady of Lourdes Primary School,Primary,-32.8092,151.662,80
New South Wales,Belmont High School,Secondary,-33.0262,151.662,74
New South Wales,PLC Armidale,Primary,-30.5036,151.663,95
New South Wales,PLC Armidale,Secondary,-30.5036,151.663,96
New South Wales,St Patrick's Primary School,Primary,-32.9001,151.664,89
New South Wales,Floraville Public School,Primary,-33.0142,151.664,86
New South Wales,St Mary's Primary School,Primary,-30.5163,151.664,84
New South Wales,Armidale City Public School,Primary,-30.5195,151.664,79
New South Wales,Cardiff South Public School,Primary,-32.9538,151.665,82
New South Wales,Cardiff North Public School,Primary,-32.9369,151.665,80
New South Wales,Tarro Public School,Primary,-32.8106,151.665,71
New South Wales,St Kevin's Primary School,Primary,-32.9428,151.666,89
New South Wales,Elermore Vale Public School,Primary,-32.9156,151.667,80
New South Wales,Armidale Secondary College,Secondary,-30.4976,151.667,76
New South Wales,Mount Hutton Public School,Primary,-32.977,151.669,77
New South Wales,Plattsburg Public School,Primary,-32.8964,151.669,69
New South Wales,Callaghan College Western Australiallsend Campus,Secondary,-32.893,151.669,75
New South Wales,Belmont Christian College,Primary,-33.0245,151.67,91
New South Wales,Cardiff High School,Secondary,-32.9514,151.67,77
New South Wales,Belmont Christian College,Secondary,-33.0245,151.67,91
New South Wales,Belmont North Public School,Primary,-33.01987,151.671,72
New South Wales,Woodberry Public School,Primary,-32.7922,151.671,67
New South Wales,St Mary of the Angels Primary School,Primary,-30.2256,151.672,93
New South Wales,Western Australiallsend Public School,Primary,-32.9081,151.672,72
New South Wales,The Armidale School,Primary,-30.52,151.673,91
New South Wales,The Armidale School,Secondary,-30.52,151.673,92
New South Wales,Western Australiallsend South Public School,Primary,-32.9201,151.675,90
New South Wales,Ben Venue Public School,Primary,-30.5029,151.675,81
New South Wales,Guyra Central School,Primary,-30.2226,151.677,72
New South Wales,Newling Public School,Primary,-30.5229,151.677,68
New South Wales,Guyra Central School,Secondary,-30.2226,151.677,69
New South Wales,Windale Public School,Primary,-32.9924,151.678,75
New South Wales,Hillsborough Public School,Primary,-32.96,151.68,87
New South Wales,O'Connor Catholic College,Secondary,-30.5122,151.68,79
New South Wales,Garden Suburb Public School,Primary,-32.9479,151.682,81
New South Wales,St Pius X Primary School,Primary,-32.9928,151.684,70
New South Wales,Jewells Primary School,Primary,-33.0152,151.687,83
New South Wales,Charlestown South Public School,Primary,-32.9677,151.688,99
New South Wales,Hunter Sports High School,Secondary,-32.9864,151.69,73
New South Wales,Wiripaang Public School,Primary,-32.9841,151.691,70
New South Wales,Our Lady of Victories Primary School,Primary,-32.8885,151.694,94
New South Wales,St Paul's Primary School,Primary,-32.9794,151.694,87
New South Wales,Kotara South Public School,Primary,-32.9465,151.695,94
New South Wales,Heaton Public School,Primary,-32.8998,151.695,72
New South Wales,Jesmond Public School,Primary,-32.9038,151.695,71
New South Wales,Shortland Public School,Primary,-32.8814,151.695,70
New South Wales,Charlestown Public School,Primary,-32.9655,151.697,83
New South Wales,St James' Primary School,Primary,-32.9483,151.7,95
New South Wales,St Joseph's Primary School,Primary,-32.9669,151.703,89
New South Wales,Lambton Public School,Primary,-32.9117,151.704,77
New South Wales,Millers Forest Public School,Primary,-32.7521,151.704,68
New South Wales,Charlestown East Public School,Primary,-32.9712,151.705,83
New South Wales,St John's Primary School,Primary,-32.91,151.706,91
New South Wales,Kotara High School,Secondary,-32.9471,151.707,87
New South Wales,Redhead Public School,Primary,-33.0116,151.711,89
New South Wales,Belair Public School,Primary,-32.9462,151.712,92
New South Wales,Whitebridge High School,Secondary,-32.972,151.712,83
New South Wales,New Lambton Public School,Primary,-32.9239,151.713,97
New South Wales,Kahibah Public School,Primary,-32.9649,151.714,93
New South Wales,St Pius X High School,Secondary,-32.9376,151.715,91
New South Wales,St Therese's Primary School,Primary,-32.9256,151.716,89
New South Wales,Western Australiaratah West Public School,Primary,-32.898,151.716,72
New South Wales,Dudley Public School,Primary,-32.9894,151.717,95
New South Wales,New Lambton South Public School,Primary,-32.9315,151.718,92
New South Wales,Lambton High School,Secondary,-32.9179,151.722,85
New South Wales,Corpus Christi Primary School,Primary,-32.9005,151.723,85
New South Wales,Western Australiaratah Public School,Primary,-32.905,151.723,74
New South Wales,St Philip's Christian College - Western Australiaratah,Secondary,-32.9042,151.723,92
New South Wales,St Columba's Primary School,Primary,-32.9372,151.726,95
New South Wales,Hunter School of Performing Arts,Primary,-32.9248,151.728,98
New South Wales,Hunter School of Performing Arts,Secondary,-32.9248,151.728,91
New South Wales,Seaham Public School,Primary,-32.6621,151.729,81
New South Wales,Callaghan College Western Australiaratah Campus,Secondary,-32.905,151.729,75
New South Wales,Mayfield West Public School,Primary,-32.8887,151.73,78
New South Wales,Adamstown Public School,Primary,-32.9322,151.731,84
New South Wales,Hunter River High School,Secondary,-32.7823,151.733,69
New South Wales,Hamilton North Public School,Primary,-32.9174,151.734,82
New South Wales,Merewether High School,Secondary,-32.9297,151.735,99
New South Wales,Merewether Heights Public School,Primary,-32.9467,151.737,94
New South Wales,Hunter Christian School,Primary,-32.8906,151.738,83
New South Wales,Hunter Christian School,Secondary,-32.8906,151.738,82
New South Wales,Glen Innes Public School,Primary,-29.7352,151.739,68
New South Wales,Raymond Terrace Public School,Primary,-32.767,151.74,74
New South Wales,Merewether Public School,Primary,-32.9375,151.742,85
New South Wales,St Columban's Primary School,Primary,-32.8968,151.742,76
New South Wales,Glen Innes High School,Secondary,-29.7443,151.742,72
New South Wales,Hamilton Public School,Primary,-32.9241,151.743,91
New South Wales,Islington Public School,Primary,-32.9114,151.744,79
New South Wales,San Clemente High School,Secondary,-32.896,151.744,78
New South Wales,St Brigid's Primary School,Primary,-32.7651,151.747,81
New South Wales,Mayfield East Public School,Primary,-32.8954,151.749,81
New South Wales,Dungog High School,Secondary,-32.3968,151.75,75
New South Wales,Tighes Hill Public School,Primary,-32.9078,151.751,95
New South Wales,Hamilton South Public School,Primary,-32.9334,151.753,96
New South Wales,Holy Family Primary School,Primary,-32.9489,151.753,96
New South Wales,St Joseph's Primary School,Primary,-32.4007,151.754,86
New South Wales,St Joseph's Primary School,Primary,-32.4007,151.754,82
New South Wales,St Joseph's Primary School,Primary,-32.4007,151.754,81
New South Wales,St Joseph's Primary School,Primary,-32.4007,151.754,78
